"folderName","anyInserted","anyDeleted","getMovedSrcs","UpdatedSrcs","insertedIfConditions","deletedIfStmts","elseInserted","elseDeleted","AnythingInLineMoved","AnythingInLineUpdated","AnythingInLineDeleted","AnythingMovedIntoLine","AnythingInsertedIntoLine","EntireLineMoved","EntireLineDeleted","stringsUpdated","magicStringsReplaced","MovedBlocksInIfConditions","AddedOrUpdatedComments","InsertedAssertConditions","InsertedTryCatch","UpdatedValueAssignments","RemovedTryCatch","UpdatedFuncArguments","hasOldFile","hasNewFile","numOldFiles","numNewFiles","isDupe","error"
"9fdfeff1_d4d4134a","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"5fc1f717_9d7934fd","0","42","26","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0",
"9fdfeff1_a8b3d4e8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"1f769fc5_3a22f053","0","10","0","6","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_b7d1de25","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0",
"9fdfeff1_abcd045e","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"5fc1f717_1fce5c2c","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","0","0","1","1","1","1","0",
"3f79a3b5_3fad24e7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1",
"bfdaf3ff_9a07631d","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"9fdfeff1_eb9d9659","0","2","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","1","1","1","0",
"9fdfeff1_65c32e59","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0",
"9fdfeff1_23b994e8","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_9230c4ea","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1",
"ffb9cba7_692961e4","8","8","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_0ed60729","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1",
"9fdfeff1_ca3147ef","0","37","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_a22c7eac","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"9fdfeff1_40dbe17a","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1",
"5fc1f717_c039acf2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","1","1","1","1","0",
"9fdfeff1_2b76e7a5","3","91","7","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","2","1","1","1","1","0",
"3f79a3b5_330d893e","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0",
"9fdfeff1_8167d351","0","14","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"dfd5e7cf_d0ee5e87","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"3f79a3b5_8521c2a3","247","18","41","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","3","1","1","1","1","0",
"3f79a3b5_cc3f3a82","8","11","47","6","0","0","0","0","0","0","2","9","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_b3bdbb69","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"3f79a3b5_0eeb587a","0","380","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","1","1","1","0",
"bfdaf3ff_3d172af0","0","0","0","6","0","0","0","0","0","1","0","0","0","0","0","6","0","0","6","0","0","6","0","0","1","1","1","1","0",
"9fdfeff1_cd57385a","10","40","108","8","0","0","0","0","0","1","0","0","6","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"dfd5e7cf_0fcc865f","3","2","0","10","0","0","0","0","0","0","0","0","0","0","0","7","0","0","2","0","0","4","0","0","1","1","1","1","0",
"3f79a3b5_4e4b347f","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"9fdfeff1_8ac6b667","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"9fdfeff1_b3a4894c","3","1","1","2","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0",
"3f79a3b5_deed0702","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1",
"9fdfeff1_2e018bb0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_375f8a76","0","51","0","0","0","0","0","1","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_da972ceb","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_273c32be","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","1","1","1","0",
"3f79a3b5_9b852856","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"5fc1f717_ae2eb3f7","17","10","171","4","0","0","0","0","6","0","1","17","34","1","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0",
"9fdfeff1_a53596dd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"bfdaf3ff_ba16e7f0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"3f79a3b5_87917f53","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","1","1","1","1","0",
"3f79a3b5_8f74cacf","7","4","6","1","0","0","0","0","0","0","0","6","7","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_ab2132b6","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_13583af8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"9fdfeff1_2f831ccd","0","6","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_3953063c","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0",
"9fdfeff1_195b06f6","0","34","67","5","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"5fc1f717_3811a054","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_d1cb1c6f","35","21","24","4","0","0","0","0","0","0","1","0","0","0","1","0","0","0","14","0","0","1","0","0","1","1","1","1","0",
"9fdfeff1_34b7f1f7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_53ccf85f","8","17","1","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0",
"9fdfeff1_4e18a680","0","99","2","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","0","0","1","1","1","1","0",
"3f79a3b5_b001a1b6","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","2","0","0","2","0","0","2","0","0","1","1","1","1","0",
"3f79a3b5_ee824002","0","124","0","0","0","1","0","10","0","0","1","0","0","0","1","0","0","0","0","0","0","0","3","1","1","1","1","1","0",
"5fc1f717_95e8d616","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"3f79a3b5_374b8e5d","2","0","31","3","0","0","0","0","2","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"dfd5e7cf_9ce0c4fc","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"dfd5e7cf_af2e9aa2","0","2","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","1","1","1","0",
"bfdaf3ff_e4160df2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1",
"9fdfeff1_aaa9f0df","0","382","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","1","1","1","0",
"3f79a3b5_c7d5a549","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","1","1","1","1","0",
"9fdfeff1_ba7ea316","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","1","1","1","0",
"9fdfeff1_738bc61d","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"5fc1f717_f2b9becb","20","2","35","0","0","0","0","1","1","0","1","1","20","1","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"5fc1f717_9cd72cc0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","1","1","1","1","0",
"3f79a3b5_957f13bb","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"9fdfeff1_694f76bd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"5fc1f717_2b32d1a8","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","1","1","1","1","0",
"3f79a3b5_0e935801","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"5fc1f717_dc1f4259","0","6","40","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"3f79a3b5_7dfc600d","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_b4ea01d5","0","382","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","1","1","1","0",
"9fdfeff1_02ab0a1e","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"1f769fc5_23898422","1","28","3","2","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"ffb9cba7_547d38e5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"bfdaf3ff_fd49fe5f","10","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","2","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_588dd128","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"9fdfeff1_a7ed19f1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"9fdfeff1_8e064120","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","1","1","1","1","0","syntax"
"3fce034c_fc880a72","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1",
"3fce034c_c1a42dbc","0","49","20","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_ade90ab8","11","75","298","10","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","1","0",
"5fc1f717_1ad72ef0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_0ebcc7b9","0","0","0","4","0","0","0","0","0","1","0","0","0","0","0","4","0","0","4","0","0","4","0","0","1","1","1","1","0",
"9fdfeff1_6ac272eb","22","4","52","1","0","0","0","0","0","0","1","0","26","0","1","0","0","0","1","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_b35ffbe3","37","13","44","2","1","0","0","0","0","0","1","2","23","0","1","0","0","0","3","0","2","1","0","0","1","1","1","1","0",
"3f79a3b5_32e399a1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_4cd5b742","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1",
"9fdfeff1_1f150a40","0","3","0","6","0","0","0","0","0","1","0","0","0","0","0","10","0","0","6","0","0","6","0","0","1","1","1","1","0",
"9fdfeff1_8e67ca4d","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"3f79a3b5_ceec2429","0","445","653","22","1","0","0","4","0","0","1","0","9","0","1","0","0","0","0","0","0","0","6","0","1","1","1","1","0",
"bfdaf3ff_f9f7b2f4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1",
"3fce034c_554b5e86","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"9fdfeff1_9c3bf637","17","5","16","2","0","0","0","0","0","0","0","6","3","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"dfd5e7cf_b9b82c2a","0","10","127","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_6fd7e424","0","3","48","0","0","0","0","0","2","0","0","10","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","0",
"5fc1f717_cabceb07","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"9fdfeff1_b755ba52","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_47f3760b","0","1","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0",
"dfd5e7cf_6fdd1213","3","2","0","10","0","0","0","0","0","1","0","0","0","0","0","7","0","0","2","0","0","4","0","0","1","1","1","1","0",
"9fdfeff1_f04dd5c3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"9fdfeff1_894e5a36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_98d44249","0","11","33","3","0","0","0","0","1","0","2","1","0","0","0","0","0","0","0","0","0","3","0","0","1","1","1","1","0",
"3f79a3b5_c6666029","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"9fdfeff1_77a8b21f","0","8","21","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_fb3f88b2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_fb49c831","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_0b46557c","5","7","0","1","1","0","0","1","0","0","0","0","15","0","0","1","0","0","1","0","0","1","0","0","1","1","1","1","0",
"5fc1f717_6f86b7de","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1",
"9fdfeff1_b201f13a","0","9","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"5fc1f717_26944837","3","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","1","1","1","0",
"3f79a3b5_9384d358","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","1","1","1","1","0",
"9fdfeff1_b7ea55a9","0","1","26","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0",
"3f79a3b5_a6c6ef9a","0","9","96","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","1","1","0",
"3f79a3b5_75d277d2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","1","1","1","1","0",
"dfd5e7cf_a0b57bf0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","1","1","1","1","0",
"9fdfeff1_d7507e61","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_333ff425","7","17","1","2","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0",
"5fc1f717_8d6221d8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"9fdfeff1_af27d9c7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_d65a8981","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0",
"9fdfeff1_93e820b3","1","80","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","1","1","0",
"dfd5e7cf_7b1e660d","0","0","20","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","1","1","1","0",
"5fc1f717_7bea01ad","22","20","20","1","0","0","0","1","0","0","0","6","21","0","0","0","0","0","2","0","0","0","0","0","1","1","1","1","0",
"5fc1f717_2fcb0a1e","5","45","139","2","0","0","0","2","1","0","1","13","11","1","1","0","0","0","0","0","0","0","1","0","1","1","1","1","0",
"ffb9cba7_dfd74e23","1","1","5","2","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0",
"9fdfeff1_52515bd8","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"dfd5e7cf_a74a6724","0","0","0","0","1","0","0","0","0","0","0","0","152","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_930d8090","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0",
"9fdfeff1_7b91aaf7","0","4","373","1","1","0","0","0","1","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_067e4c69","3","3","4","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","0","0","1","1","1","1","0",
"9fdfeff1_736186a8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"bfdaf3ff_f90d7237","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1",
"ffb9cba7_1b14fa9f","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"9fdfeff1_4e3f46d6","0","131","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","1","1","0",
"dfd5e7cf_397e7c6b","7","15","151","8","0","0","0","0","1","0","1","1","4","1","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_37d425e9","1","45","26","2","0","0","0","0","1","0","0","6","0","0","0","1","0","0","0","0","0","0","0","3","1","1","1","1","0",
"3f79a3b5_7c3b9199","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0",
"9fdfeff1_a1007335","2","15","29","0","0","0","0","0","0","0","1","0","2","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_c33e88b8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"3f79a3b5_74fc480b","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
